ApplNo,ProductNo,MarketingStatusID,TECode
87872,1,1,AT
87881,1,1,AT
87946,1,1,AB
87953,1,1,AA
87954,1,1,BP
87955,1,1,AB1
87997,1,1,AA
88008,1,1,AA
88017,1,1,AA
88023,1,1,AA
88042,1,1,AT
88042,2,1,AT
88042,3,1,AT
88088,1,1,AB
88108,1,1,AA
88109,1,1,AA
88138,1,1,AT
88167,1,1,AT
88168,1,1,AT
88169,1,1,AT
88170,1,1,AT
88212,1,1,AA
88228,1,1,AT
88235,1,1,AA
88237,1,1,BP
88250,1,1,AT
88251,1,1,AA
88262,1,1,AB
88276,1,1,AB
88292,1,1,AB
88294,1,1,AP
88295,1,1,AP
88299,1,1,AP
88316,1,1,AB
88325,1,1,AP
88327,1,1,AP
88328,1,1,AP
88329,1,1,AP
88387,1,1,AP
88391,1,1,AA
88400,1,1,AP
88450,1,1,AT
88451,1,1,AT
88467,1,1,AA
88468,1,1,AA
88481,1,1,AB
88481,2,1,BP
88481,3,1,BP
88481,4,1,AB
88487,1,1,AB
88496,1,1,AB
88571,1,1,AP
88586,1,1,AP
88586,2,1,AP
88586,3,1,AP
88616,1,1,AA
88617,1,1,AB
88618,1,1,AB
88619,1,1,AB
88629,1,1,AA
88629,2,1,AA
88629,3,1,AA
88636,1,1,AP
88638,1,1,AT
88759,1,1,AT
88763,1,1,AA
88799,1,1,AT
88802,1,1,AT
88803,1,1,AT
88811,1,1,AA
88832,1,1,AB
88864,1,1,AA
88875,1,1,AA
88901,1,1,AP
88908,1,1,AP
88911,1,1,AP
88911,2,1,AP
88912,1,1,AP
88912,2,1,AP
88912,3,1,AP
89007,1,1,AA
89058,1,1,AA
89059,1,1,AA
89060,1,1,AA
89069,1,1,AP
89070,1,1,AP
89074,1,1,AT
89081,1,1,AA
89097,1,1,AA
89098,1,1,AA
89124,1,1,AT
89129,1,1,AT
89175,1,1,AA
89202,1,1,AP
89247,1,1,AB
89247,2,1,AB
89247,3,1,AB
89286,1,1,AB
89286,2,1,AB
89335,1,1,AP
89338,1,1,AB
89340,1,1,AP
89341,1,1,AP
89343,1,1,AP
89367,1,1,AB
89384,1,1,AP
89399,1,1,AB
89399,2,1,AB
89399,3,1,AB
89399,4,1,AB
89399,5,1,AB
89399,6,1,AB
89400,1,1,AB
89402,1,1,AB
89406,1,1,AP
89407,1,1,AP
89408,1,1,AP
89409,1,1,AP
89410,1,1,AP
89414,1,1,AT
89424,1,1,AB
89424,2,1,AB
89424,3,1,AB
89450,1,1,AA
89452,1,1,AA
89522,1,1,AP
89524,1,1,AT
89526,1,1,AT
89534,1,1,AB
89560,1,1,AT
89585,1,1,AB
89595,1,1,AT
89635,1,1,AP
89644,1,1,AP
89645,1,1,AP
89646,1,1,AP
89651,1,1,AP
89682,1,1,AT
89683,1,1,AB
89684,1,1,AB
89685,1,1,AB
89685,2,1,AB
89685,3,1,AB
89685,4,1,AB
89686,1,1,AB
89717,1,1,AP
89740,1,1,AB
89741,1,1,AB
89742,1,1,AB
89743,1,1,AB
89743,2,1,AB
89743,3,1,AB
89743,4,1,AB
89763,1,1,AB
89795,1,1,AT
89796,1,1,AT
89797,1,1,AT
89798,1,1,AT
89804,1,1,AB
89804,2,1,AB
89804,3,1,AB
89804,4,1,AB
89805,1,1,AA
89828,1,1,AA
89853,1,1,AA
89853,2,1,AB
89853,3,1,AB
89859,1,1,AA
89884,1,1,AB2
89885,1,1,AB2
89885,2,1,AB2
89886,1,1,AB2
89897,1,1,AA
89903,1,1,AP
89910,1,1,AA
89987,1,1,AA
89990,1,1,AA
89996,1,1,AT
90002,1,1,AP
90002,2,1,AP
90005,1,1,AP
90007,1,1,AB
90007,2,1,AB
90007,3,1,AB
90011,1,1,AB
90011,2,1,AB
90011,3,1,AB
90011,4,1,AB
90016,1,1,AP
90016,2,1,AP
90017,1,1,AT
90019,1,1,AA
90020,1,1,AA
90020,2,1,AA
90022,1,1,AB
90022,2,1,AB
90022,3,1,AB
90022,4,1,AB
90025,1,1,AB
90029,1,1,AP
90030,1,1,AP
90030,2,1,AP
90032,1,1,AB
90032,2,1,AB
90032,3,1,AB
90033,1,1,AB
90034,1,1,AB
90034,2,1,AB
90035,1,1,AA
90037,1,1,AT1
90038,1,1,AP
90038,2,1,AP
90039,1,1,AP
90039,2,1,AP
90041,1,1,AB
90041,2,1,AB
90043,1,1,AB
90043,2,1,AB
90048,1,1,AB
90048,2,1,AB
90051,1,1,AB
90051,2,1,AB
90055,1,1,AB
90056,1,1,AB
90056,2,1,AB
90058,1,1,AB
90058,2,1,AB
90060,1,1,AB
90061,1,1,AB
90065,1,1,AA
90065,2,1,AA
90066,1,1,AB
90066,2,1,AB
90070,1,1,AB
90071,1,1,AB
90071,2,1,AB
90071,3,1,AB
90072,1,1,AB
90072,2,1,AB
90072,3,1,AB
90073,1,1,AB
90073,2,1,AB
90074,1,1,AB
90074,2,1,AB
90075,1,1,AP
90075,2,1,AP
90079,1,1,AA
90080,1,1,AT1
90081,1,1,AB
90082,1,1,AB
90082,2,1,AB
90082,3,1,AB
90082,4,1,AB
90083,1,1,AB
90083,2,1,AB
90083,3,1,AB
90092,1,1,AB
90095,1,1,AB
90097,1,1,AB
90097,2,1,AB
90097,3,1,AB
90100,1,1,AB
90100,2,1,AB
90101,1,1,AP
90101,2,1,AP
90101,3,1,AP
90103,1,1,AB
90107,1,1,AB
90107,2,1,AB
90108,1,1,AP
90109,1,1,AP
90114,1,1,AB
90118,1,1,AA
90118,2,1,AA
90118,3,1,AA
90120,1,1,AB
90121,1,1,AB
90122,1,1,AA
90122,2,1,AA
90124,1,1,AB
90124,2,1,AB
90124,3,1,AB
90130,1,1,AP
90132,1,1,AB
90132,2,1,AB
90132,3,1,AB
90132,4,1,AB
90134,1,1,AB
90134,2,1,AB
90134,3,1,AB
90134,4,1,AB
90135,1,1,AB
90135,2,1,AB
90135,3,1,AB
90135,4,1,AB
90135,5,1,AB
90135,6,1,AB
90135,7,1,AB
90141,1,1,AB1
90141,2,1,AB1
90141,3,1,AB1
90141,4,1,AB1
90143,1,1,AT
90145,1,1,AA
90146,1,1,AT
90149,1,1,AB
90149,2,1,AB
90151,1,1,AB
90151,2,1,AB
90151,3,1,AB
90151,4,1,AB
90151,5,1,AB
90151,6,1,AB
90159,1,1,AB
90161,1,1,AB
90162,1,1,AB
90162,2,1,AB
90162,3,1,AB
90162,4,1,AB
90163,1,1,AP
90165,1,1,AB
90165,2,1,AB
90168,1,1,AA
90168,2,1,AA
90168,3,1,AA
90169,1,1,AB
90169,2,1,AB
90169,3,1,AB
90169,4,1,AB
90170,1,1,AB
90170,2,1,AB
90170,3,1,AB
90170,4,1,AB
90174,1,1,AB
90174,2,1,AB
90174,3,1,AB
90176,1,1,AB
90177,1,1,AA
90177,2,1,AA
90177,3,1,AA
90177,4,1,AA
90178,1,1,AB
90178,2,1,AB
90178,3,1,AB
90180,1,1,AA
90186,1,1,AA
90189,1,1,AP
90191,1,1,AA
90193,1,1,AP
90194,1,1,AP
90194,2,1,AP
90194,3,1,AP
90194,4,1,AP
90194,5,1,AP
90194,6,1,AP
90195,1,1,AA
90195,2,1,AA
90198,1,1,AB
90198,2,1,AB
90199,1,1,AB
90200,1,1,AA
90200,2,1,AA
90210,1,1,AB
90210,2,1,AB
90210,3,1,AB
90212,1,1,AP
90212,2,1,AP
90215,1,1,AT
90216,1,1,AB
90216,2,1,AB
90217,1,1,AB
90217,2,1,AB
90217,3,1,AB
90218,1,1,AP
90219,1,1,AB
90223,1,1,AB1
90223,2,1,AB1
90223,3,1,AB
90228,1,1,AB
90228,2,1,AB
90229,1,1,AB
90231,1,1,AA
90233,1,1,AP
90237,1,1,AB
90237,2,1,AB
90237,3,1,AB
90242,3,1,AP
90243,1,1,AP
90243,2,1,AP
90245,1,1,AB
90245,2,1,AB
90245,3,1,AB
90245,4,1,AB
90246,1,1,AB
90248,1,1,AB
90248,2,1,AB
90248,3,1,AB
90248,4,1,AB
90249,1,1,AA
90250,1,1,AP
90250,2,1,AP
90253,1,1,AB
90255,1,1,AA
90255,2,1,AA
90255,3,1,AA
90255,4,1,AA
90256,1,1,AB
90258,1,1,AB
90258,2,1,AB
90258,3,1,AB
90258,4,1,AB
90260,1,1,AA
90261,1,1,AB
90263,1,1,AA
90268,1,1,AT
90269,1,1,AT
90270,1,1,AP
90273,1,1,AB
90278,1,1,AB
90278,2,1,AB
90278,3,1,AB
90278,4,1,AB
90279,1,1,AB
90279,2,1,AB
90284,1,1,AB
90287,1,1,AP
90289,1,1,AB
90290,1,1,AB
90290,2,1,AB
90293,1,1,AB
90294,1,1,AA
90294,2,1,AA
90294,3,1,AA
90295,1,1,AB1
90295,2,1,AB
90296,1,1,AP
90297,1,1,AN
90297,2,1,AN
90297,3,1,AN
90303,1,1,AP
90308,1,1,AB
90308,2,1,AB
90308,3,1,AB
90308,4,1,AB
90308,5,1,AB
90313,1,1,AA
90315,1,1,AP
90315,2,1,AP
90316,1,1,AP
90316,2,1,AP
90321,1,1,AB
90321,2,1,AB
90321,3,1,AB
90321,4,1,AB
90324,1,1,AB
90324,2,1,AB
90324,3,1,AB
90331,1,1,AB
90331,2,1,AB
90334,3,1,AB
90339,1,1,AP
90343,1,1,AP
90343,2,1,AP
90343,3,1,AP
90346,1,1,AA
90347,1,1,AA
90348,1,1,AB
90348,2,1,AB
90348,3,1,AB
90348,4,1,AB
90349,1,1,AP
90349,2,1,AP
90351,1,1,AB
90351,2,1,AB
90351,3,1,AB
90354,1,1,AP
90354,2,1,AP
90354,3,1,AP
90354,4,1,AP
90355,1,1,AB
90355,2,1,AB
90356,1,1,AB
90357,1,1,AA
90358,1,1,AB
90362,1,1,AB
90364,1,1,AB
90364,2,1,AB
90365,1,1,AB
90365,2,1,AB
90365,3,1,AB
90367,1,1,AB
90367,2,1,AB
90367,3,1,AB
90368,1,1,AB
90372,1,1,AB
90372,2,1,AB
90374,1,1,AB
90374,2,1,AB
90377,1,1,AB
90381,1,1,AB
90381,2,1,AB
90382,1,1,AB
90382,2,1,AB
90382,3,1,AB
90383,1,1,AB
90383,2,1,AB
90383,3,1,AB
90383,4,1,AB
90383,5,1,AB
90384,1,1,AP
90384,2,1,AP
90384,3,1,AP
90384,4,1,AP
90385,1,1,AB
90387,1,1,AO
90387,2,1,AO
90392,1,1,AB
90393,2,1,AP
90393,3,1,AP
90401,2,1,AB
90401,3,1,AB
90403,1,1,AB
90403,2,1,AB
90404,1,1,AB
90410,1,1,AB
90411,1,1,AB
90411,2,1,AB
90411,3,1,AB
90411,4,1,AB
90411,5,1,AB
90411,6,1,AB
90411,7,1,AB
90416,1,1,AB
90416,2,1,AB
90421,1,1,AB4
90421,2,1,AB4
90421,3,1,AB4
90421,4,1,AB4
90421,5,1,AB4
90422,1,1,AB
90422,2,1,AB
90422,3,1,AB
90423,1,1,AB
90425,1,1,AB
90425,2,1,AB
90428,1,1,AB
90428,2,1,AB
90428,3,1,AB
90429,1,1,AB
90429,2,1,AB
90429,3,1,AB
90429,4,1,AB
90429,5,1,AB
90429,6,1,AB
90429,7,1,AB
90430,1,1,AB
90430,2,1,AB
90432,1,1,AB
90432,2,1,AB
90432,3,1,AB
90435,1,1,AA
90439,1,1,AB
90439,2,1,AB
90440,1,1,AB
90444,1,1,AB
90444,2,1,AB
90444,3,1,AB
90444,4,1,AB
90445,1,1,AB
90445,2,1,AB
90446,1,1,AB
90449,1,1,AT
90450,1,1,AP
90450,2,1,AP
90454,1,1,AB1
90455,1,1,AA
90456,1,1,AB
90457,1,1,AB
90457,2,1,AB
90459,1,1,AB
90459,2,1,AB
90459,3,1,AB
90459,4,1,AB
90459,5,1,AB
90459,6,1,AB
90460,1,1,AB
90461,1,1,AA
90462,1,1,AB
90462,2,1,AB
90469,1,1,AB
90469,2,1,AB
90473,2,1,AA
90475,1,1,AP
90475,2,1,AP
90475,3,1,AP
90477,1,1,AA
90478,1,1,AB
90478,2,1,AB
90480,1,1,AB
90482,1,1,AB
90482,2,1,AB
90482,3,1,AB
90482,4,1,AB
90482,5,1,AB
90483,1,1,AB
90483,2,1,AB
90483,3,1,AB
90483,4,1,AB
90484,1,1,AB
90485,1,1,AB
90490,1,1,AT
90492,1,1,AB3
90492,2,1,AB3
90492,3,1,AB3
90492,4,1,AB3
90492,5,1,AB3
90493,1,1,AB
90493,2,1,AB
90494,1,1,AB
90495,1,1,AB
90498,1,1,AP
90500,1,1,AB
90500,2,1,AB
90502,1,1,AA
90503,1,1,AA
90506,1,1,AB
90507,1,1,AB
90508,1,1,AB
90509,1,1,AB
90509,2,1,AB
90509,3,1,AB
90510,1,1,AB
90513,1,1,AB
90515,1,1,AB
90515,2,1,AB
90515,3,1,AB
90515,4,1,AB
90517,1,1,AA
90520,1,1,AA
90523,1,1,AB
90524,1,1,AB
90527,1,1,AA
90527,2,1,AA
90527,3,1,AA
90527,4,1,AA
90529,1,1,AB
90529,2,1,AB
90529,3,1,AB
90530,1,1,AB
90533,1,1,AA
90533,2,1,AA
90533,3,1,AA
90533,4,1,AA
90533,5,1,AA
90533,6,1,AA
90533,7,1,AA
90534,1,1,AP
90535,1,1,AA
90535,2,1,AA
90535,3,1,AA
90535,4,1,AA
90538,1,1,AB
90540,1,1,AB
90541,1,1,AB
90547,1,1,AB
90547,2,1,AB
90548,1,1,AB
90548,2,1,AB
90548,3,1,AB
90548,4,1,AB
90549,1,1,AB
90549,2,1,AB
90551,1,1,AB
90551,2,1,AB
90554,1,1,AB
90554,2,1,AB
90554,3,1,AB
90555,1,1,AB
90555,2,1,AB
90555,3,1,AB
90555,4,1,AB
90555,5,1,AB
90560,1,1,AP
90560,2,1,AP
90561,1,1,AB
90562,1,1,AB
90564,1,1,AB
90564,2,1,AB
90564,3,1,AB
90568,1,1,AB
90571,1,1,AP
90571,2,1,AP
90571,3,1,AP
90574,1,1,AP
90575,1,1,AA
90577,2,1,AP
90578,1,1,AP
90579,1,1,AP
90579,2,1,AP
90580,1,1,AP
90581,1,1,AP
90582,1,1,AP
90582,2,1,AP
90583,1,1,AP
90583,2,1,AP
90583,3,1,AP
90583,4,1,AP
90583,5,1,AP
90584,1,1,AP
90584,2,1,AP
90585,1,1,AP
90589,1,1,AB
90589,2,1,AB
90595,1,1,AB
90595,2,1,AB
90596,1,1,AB
90596,2,1,AB
90596,3,1,AB
90601,1,1,AA
90604,1,1,AT1
90606,1,1,AB
90607,1,1,AB
90607,2,1,AB
90607,3,1,AB
90607,4,1,AB
90609,1,1,AB
90609,2,1,AB
90609,3,1,AB
90609,4,1,AB
90609,5,1,AB
90609,6,1,AB
90609,7,1,AB
90610,1,1,AA
90612,1,1,AA
90613,1,1,AB
90613,2,1,AB
90613,3,1,AB
90613,4,1,AB
90615,1,1,AB
90615,2,1,AB
90615,3,1,AB
90615,4,1,AB
90617,1,1,AB
90617,2,1,AB
90618,1,1,AB
90618,2,1,AB
90620,1,1,AP
90621,1,1,AP
90622,1,1,AB
90622,2,1,AB
90624,1,1,AB
90624,2,1,AB
90633,1,1,AB
90635,1,1,AA
90635,2,1,AA
90636,1,1,AB
90637,1,1,AB
90637,2,1,AB
90638,1,1,AT
90643,1,1,AP
90647,1,1,AB
90647,2,1,AB
90647,3,1,AB
90647,4,1,AB
90648,1,1,AP
90651,1,1,AB
90654,1,1,AB
90654,2,1,AB
90654,3,1,AB
90658,1,1,AP
90659,1,1,AB
90659,2,1,AB
90659,3,1,AB
90659,4,1,AB
90659,5,1,AB
90664,1,1,AP
90666,1,1,AB
90666,2,1,AB
90666,3,1,AB
90671,1,1,AP
90675,1,1,AP
90675,2,1,AP
90678,1,1,AB
90679,1,1,AB
90681,1,1,AB
90681,2,1,AB
90681,3,1,AB
90681,4,1,AB
90682,1,1,AB
90682,2,1,AB
90686,1,1,AB
90686,2,1,AB
90687,1,1,AB
90687,2,1,AB
90687,3,1,AB
90688,1,1,AB
90690,1,1,AB
90692,1,1,AB2
90692,2,1,AB2
90693,1,1,AB3
90693,2,1,AB3
90694,1,1,AB
90694,2,1,AB
90694,3,1,AB
90694,4,1,AB
90695,1,1,AB
90695,2,1,AB
90695,3,1,AB
90695,4,1,AB
90696,1,1,AP
90699,1,1,AP
90700,1,1,AB
90700,2,1,AB
90701,1,1,AP
90702,1,1,AB
90702,2,1,AB
90702,3,1,AB
90704,1,1,AB
90704,2,1,AB
90704,3,1,AB
90705,1,1,AB
90705,2,1,AB
90705,3,1,AB
90707,1,1,AA
90707,2,1,AA
90710,1,1,AB
90710,2,1,AB
90710,3,1,AB
90713,1,1,AP
90715,1,1,AB
90715,2,1,AB
90716,1,1,AB
90718,1,1,AB
90718,2,1,AB
90718,3,1,AB
90719,1,1,AB
90721,1,1,AB1
90723,1,1,AB
90723,2,1,AB
90723,3,1,AB
90724,1,1,AP1
90726,1,1,AP
90726,2,1,AP
90727,1,1,AB
90728,1,1,AB
90728,2,1,AB
90728,3,1,AB
90739,1,1,AB
90739,2,1,AB
90739,3,1,AB
90739,4,1,AB
90742,1,1,AB
90745,1,1,AB
90745,2,1,AB
90745,3,1,AB
90747,1,1,AB
90749,1,1,AB
90749,2,1,AB
90749,3,1,AB
90749,4,1,AB
90749,5,1,AB
90752,1,1,AB
90752,2,1,AB
90752,3,1,AB
90754,1,1,AP
90756,1,1,AA
90759,1,1,AB
90761,1,1,AP
90763,1,1,AB
90763,2,1,AB
90766,1,1,AA
90767,1,1,AB
90767,2,1,AB
90767,3,1,AB
90767,4,1,AB
90768,1,1,AB
90768,2,1,AB
90774,1,1,AB
90774,2,1,AB
90774,3,1,AB
90776,1,1,AB
90776,2,1,AB
90776,3,1,AB
90778,1,1,AB
90778,2,1,AB
90778,3,1,AB
90779,1,1,AB
90780,1,1,AB
90780,2,1,AB
90780,3,1,AB
90781,1,1,AB
90781,2,1,AB
90781,3,1,AB
90781,4,1,AB
90781,5,1,AB
90781,6,1,AB
90782,1,1,AP
90785,1,1,AT
90787,1,1,AB
90787,2,1,AB
90787,3,1,AB
90793,1,1,AB
90794,1,1,AB
90796,1,1,AB
90796,2,1,AB
90796,3,1,AB
90797,1,1,AB
90797,2,1,AB
90798,1,1,AB
90798,2,1,AB
90798,3,1,AB
90798,4,1,AB
90798,5,1,AB
90798,6,1,AB
90799,1,1,AP
90799,2,1,AP
90799,3,1,AP
90801,1,1,AB
90801,2,1,AB
90802,1,1,AB
90802,2,1,AB
90802,3,1,AB
90807,1,1,AB
90807,2,1,AB
90808,1,1,AP
90808,2,1,AP
90808,3,1,AP
90809,1,1,AP
90810,1,1,AP
90811,1,1,AP
90816,1,1,AP
90817,1,1,AB
90819,1,1,AB
90819,2,1,AB
90824,1,1,AB
90827,1,1,AP
90828,1,1,AB
90828,2,1,AB
90829,1,1,AB
90829,2,1,AB
90829,3,1,AB
90834,1,1,AP
90834,2,1,AP
90834,3,1,AP
90836,1,1,AB
90836,2,1,AB
90836,4,1,AB
90839,1,1,AB
90839,2,1,AB
90839,3,1,AB
90839,4,1,AB
90839,5,1,AB
90841,1,1,AB
90841,2,1,AB
90842,1,1,AB
90843,1,1,AB
90843,2,1,AB
90843,3,1,AB
90843,4,1,AB
90844,1,1,AB
90850,1,1,AP
90853,1,1,AP
90854,1,1,AP
90856,1,1,AB
90856,2,1,AB
90857,1,1,AB
90857,2,1,AB
90858,1,1,AB
90858,2,1,AB
90858,3,1,AB
90859,1,1,AB
90859,2,1,AB
90860,1,1,AB
90862,1,1,AP
90865,1,1,AB
90865,2,1,AB
90865,3,1,AB
90865,4,1,AB
90865,5,1,AB
90865,6,1,AB
90866,1,1,AB
90866,2,1,AB
90866,3,1,AB
90866,4,1,AB
90867,1,1,AB
90867,2,1,AB
90867,3,1,AB
90869,1,1,AB
90869,2,1,AB
90869,3,1,AB
90869,4,1,AB
90869,5,1,AB
90870,1,1,AT
90871,1,1,AB
90871,2,1,AB
90871,3,1,AB
90871,4,1,AB
90872,1,1,AB
90873,1,1,AB
90873,2,1,AB
90873,3,1,AB
90874,1,1,AP
90876,1,1,AP
90877,1,1,AB
90877,2,1,AB
90877,3,1,AB
90878,1,1,AB
90878,2,1,AB
90879,1,1,AB
90879,2,1,AB
90879,3,1,AB
90879,4,1,AB
90881,1,1,AB
90881,2,1,AB
90881,3,1,AB
90881,4,1,AB
90886,1,1,AB
90886,2,1,AB
90886,3,1,AB
90886,4,1,AB
90886,5,1,AB
90887,1,1,AT
90888,1,1,AB
90888,2,1,AB
90888,3,1,AB
90889,1,1,AP
90891,1,1,AA
90892,1,1,AB
90893,1,1,AA
90894,1,1,AB
90895,1,1,AB
90895,2,1,AB
90895,3,1,AB
90896,1,1,AP
90898,1,1,AT
90899,1,1,AB
90899,2,1,AB
90899,3,1,AB
90902,1,1,AA
90903,1,1,AB
90912,1,1,AB
90912,2,1,AB
90912,3,1,AB
90913,1,1,AP
90919,1,1,AT
90920,1,1,AO
90920,2,1,AO
90923,1,1,AP
90926,1,1,AB
90931,1,1,AB
90934,1,1,AB
90935,1,1,AB
90935,2,1,AB
90935,3,1,AB
90935,4,1,AB
90935,5,1,AB
90935,6,1,AB
90935,7,1,AB
90935,8,1,AB
90935,9,1,AB
90937,1,1,AB1
90937,2,1,AB1
90937,3,1,AB1
90938,1,1,AB
90939,1,1,AB
90939,2,1,AB
90939,3,1,AB
90943,1,1,AB
90943,2,1,AB
90946,1,1,AB
90947,1,1,AB
90948,1,1,AB
90951,1,1,AT
90955,1,1,AB
90956,1,1,AA
90957,1,1,AB
90957,2,1,AB
90957,3,1,AB
90958,1,1,AB
90960,1,1,AB
90960,2,1,AB
90960,3,1,AB
90960,4,1,AB
90960,5,1,AB
90960,6,1,AB
90961,1,1,AB
90961,2,1,AB
90963,1,1,AP
90964,1,1,AB
90964,2,1,AB
90968,1,1,AA
90970,1,1,AB
90970,2,1,AB
90973,1,1,AB
90974,1,1,AB
90977,1,1,AB
90977,2,1,AB
90977,3,1,AB
90978,1,1,AB
90978,2,1,AB
90978,3,1,AB
90979,1,1,AB
90981,1,1,AP
90982,1,1,AT
90984,1,1,AB
90984,2,1,AB
90988,1,1,AA
90992,1,1,AA
90999,1,1,AB
90999,2,1,AB
90999,3,1,AB
91001,1,1,AB
91001,2,1,AB
91001,4,1,AB
91002,1,1,AB
91002,2,1,AB
91002,3,1,AB
91011,1,1,AB
91020,1,1,AB
91022,1,1,AB4
91022,2,1,AB4
91022,3,1,AB4
91022,4,1,AB4
91022,5,1,AB4
91022,6,1,AB4
91023,1,1,AB
91023,2,1,AB
91024,1,1,AB
91024,2,1,AB
91024,3,1,AB
91025,1,1,AB
91025,2,1,AB
91025,3,1,AB
91025,4,1,AB
91025,5,1,AB
91025,6,1,AB
91025,7,1,AB
91025,8,1,AB
91027,1,1,AB
91028,1,1,AB
91032,1,1,AP
91032,2,1,AP
91033,1,1,AO
91036,1,1,AB
91036,2,1,AB
91037,1,1,AB
91038,1,1,AB
91038,2,1,AB
91038,3,1,AB
91038,4,1,AB
91038,5,1,AB
91038,6,1,AB
91039,1,1,AP
91040,1,1,AB
91040,2,1,AB
91040,3,1,AB
91040,4,1,AB
91040,5,1,AB
91040,6,1,AB
91040,7,1,AB
91040,8,1,AB
91041,1,1,AP
91041,2,1,AP
91042,1,1,AA
91045,1,1,AP
91048,1,1,AP
91048,2,1,AP
91049,1,1,AP
91049,2,1,AP
91049,3,1,AP
91049,4,1,AP
91050,1,1,AB
91055,1,1,AB
91059,1,1,AB
91059,2,1,AB
91059,3,1,AB
91065,1,1,AP
91065,2,1,AP
91073,1,1,AB2
91076,1,1,AB
91076,2,1,AB
91083,1,1,AB
91083,2,1,AB
91086,1,1,AB
91087,1,1,AB
91089,1,1,AP
91090,1,1,AB
91093,1,1,AB
91093,2,1,AB
91095,1,1,AB
91095,2,1,AB
91095,3,1,AB
91099,1,1,AB
91099,2,1,AB
91099,3,1,AB
91099,4,1,AB
91101,1,1,AP
91102,1,1,AA
91103,1,1,AB
91103,2,1,AB
91103,3,1,AB
91105,1,1,AB
91106,1,1,AP
91108,1,1,AP
91108,2,1,AP
91108,3,1,AP
91113,1,1,AB
91113,2,1,AB
91113,3,1,AB
91114,1,1,AB
91114,2,1,AB
91114,3,1,AB
91115,1,1,AP
91115,2,1,AP
91117,1,1,AP
91118,1,1,AB
91118,3,1,AB
91118,4,1,AB
91118,5,1,AB
91118,6,1,AB
91118,7,1,AB
91118,8,1,AB
91120,1,1,AO
91123,1,1,AB
91123,2,1,AB
91123,3,1,AB
91124,1,1,AB
91124,2,1,AB
91124,3,1,AB
91129,1,1,AB
91129,2,1,AB
91129,3,1,AB
91133,1,1,AA
91133,2,1,AA
91134,1,1,AB
91134,2,1,AB
91134,3,1,AB
91136,1,1,AP
91136,2,1,AP
91137,2,1,AP
91141,1,1,AN
91144,1,1,AB
91145,1,1,AA
91151,1,1,AB
91151,2,1,AB
91151,3,1,AB
91155,1,1,AB
91155,2,1,AB
91156,1,1,AA
91157,1,1,AB
91157,2,1,AB
91157,3,1,AB
91157,4,1,AB
91157,5,1,AB
91157,6,1,AB
91157,7,1,AB
91157,8,1,AB
91158,1,1,AB
91159,1,1,AB
91159,2,1,AB
91159,3,1,AB
91161,1,1,AB
91163,1,1,AB
91163,2,1,AB
91163,3,1,AB
91164,1,1,AB
91166,1,1,AB
91166,2,1,AB
91166,3,1,AB
91168,1,1,AB
91169,1,1,AB
91169,2,1,AB
91169,3,1,AB
91174,1,1,AB
91174,2,1,AB
91178,1,1,AB
91179,1,1,AB
91179,2,1,AB
91179,3,1,AB
91181,1,1,AP
91182,1,1,AA
91182,2,1,AA
91184,1,1,AB
91184,2,1,AB
91184,3,1,AB
91186,1,1,AP
91188,1,1,AA
91189,1,1,AA
91191,1,1,AB
91193,1,1,AP
91193,2,1,AP
91193,3,1,AP
91195,1,1,BX
91195,2,1,BX
91195,3,1,BX
91198,1,1,AB
91198,2,1,AB
91199,1,1,AP
91200,1,1,AB
91200,2,1,AB
91200,3,1,AB
91204,1,1,AB
91205,1,1,AB
91209,1,1,AB2
91211,1,1,AB
91211,2,1,AB
91215,1,1,AB
91219,1,1,AB
91219,2,1,AB
91220,1,1,AB
91220,2,1,AB
91220,4,1,AB
91220,6,1,AB
91222,1,1,AB
91222,2,1,AB
91222,3,1,AB
91222,4,1,AB
91222,5,1,AB
91222,6,1,AB
91222,7,1,AB
91222,8,1,AB
91224,1,1,AB
91224,2,1,AB
91224,3,1,AB
91224,4,1,AB
91224,5,1,AB
91224,6,1,AB
91226,1,1,AB
91226,2,1,AB
91226,3,1,AB
91226,4,1,AB
91231,1,1,AB
91231,2,1,AB
91232,1,1,AB
91234,1,1,AB
91236,1,1,AB
91236,2,1,AB
91236,3,1,AB
91240,1,1,AB
91240,2,1,AB
91244,1,1,AO
91245,1,1,AP
91246,1,1,AP
91246,2,1,AP
91247,1,1,AB
91248,1,1,AB
91248,2,1,AB
91249,1,1,AB
91261,1,1,AB
91261,2,1,AB
91263,1,1,AA
91264,1,1,AB
91265,1,1,AB
91265,2,1,AB
91265,3,1,AB
91265,4,1,AB
91268,2,1,AP
91269,1,1,AB
91269,2,1,AB
91272,1,1,AB
91272,2,1,AB
91272,3,1,AB
91272,4,1,AB
91276,1,1,AB
91276,2,1,AB
91279,1,1,AB
91279,2,1,AB
91279,3,1,AB
91279,4,1,AB
91279,5,1,AB
91279,6,1,AB
91280,1,1,AP
91281,1,1,AB
91281,2,1,AB
91282,1,1,AB
91283,1,1,AB
91283,2,1,AB
91284,1,1,AP
91286,1,1,AA
91288,1,1,AA
91289,1,1,AB
91294,1,1,AB
91295,1,1,AA
91305,1,1,AB
91305,2,1,AB
91305,3,1,AB
91306,1,1,AT
91308,1,1,AB
91310,1,1,AA
91310,2,1,AA
91312,1,1,AB
91316,1,1,AP
91316,2,1,AP
